body;question;categorie
"50 % des maires ne souhaitant pas être candidats aux élections municipales de 2020, la baisse des indemnités des élus aggravera la "" crise des vocations "". Plafonner l'augmentation des indemnités sur un indice d'augmentation du coût de la vie au plus près de la réalité, de même que les salaires des secteurs privé et public. Harmoniser également les taux d'imposition, de cotisations sociales, les droits sociaux (fin du droit à pension de retraite à 1 500 €/ mois après un mandat de député de 5 ans ! fin des avantages à vie des anciens Présidents,...). Simplifier le mille feuille administratif en maintenant une présence physique des services publics, compléter par l'accès informatique, car leur suppression actuelle est chronophage et anxiogène pour les usagers et les agents (bugs des sites officiels, prise de congés pour démarches, coûts externes des tensions : procédures suite à agressions, ITT, dépressions, baisse de rendement des agents démobilisés et des usagers contrariés,...)";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Il faut réduire les normes et ne pas leur donner des effets rétroactifs systématiques. Ce sont les industriels qui poussent aux normes pour nous pousser a consommer et a jeter.;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Il est de fait incroyable que parce qu'ils sont élus, les représentants de la nation s'octroie des privilèges  qui sont refusés à tout autre personne travaillant, se déplaçant et cotisant. Elus ou non doivent être sur le même pied d'égalité. J'ajoute que cette règle doit tout aussi bien s'appliquer aux membres de la haute fonction publique dont les salaires sont souvent agrémentés de primes et d'avantages (logement…). Le salaire de toute personne bénéficiant d'argent public devrait être rendu public et accessible à tous.;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Il faut surtout que les associations subventionnées soient amenées à justifier de leurs dépenses. Cela ne concerne pas la petite association locale mais on sait que dans les grandes ONG il y a souvent pas mal de gabegie...;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"L équité entre citoyens nous oblige aussi à nous poser la même question pertinente concernant les fonctionnaires de catégorie B et C qui ont des appartements de fonction gratuits ( ex: concierges municipaux, professeurs et proviseur...)
Il serait juste aussi que nos militaires et gendrames contribuent financièrement aussi à leur logement 
";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Quand sera mis sur la table le fait que ce sont les entreprises qui sont les plus subventionnées par notre argent ? J anticipe la réponse mais ce sont elles qui recrutent...et là je réponds : baisse de la TVA à la restauration (Kdo électoral de Sarko maintenu depuis même si celle-ci a été rabotée=} les salariés ont été très peu augmentés, les consommateurs n ont pas forcément vu les prix baissés et la promesse d embaucher : lettre morte.
Et qu'on me dise pas que les chômeurs ne souhaitent pas travailler... proposez leur un salaire digne pour ces métiers difficiles : plusieurs postuleront de suite !
Ouvrons les yeux sur cette  cupidité et ce chantage à l emploi !
Fin à l assistanat de personnes et d entrepreneurs qui ont le bonheur de ne pas être invalides !";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Pour une dette de 2400 Milliards d'Euros, la dette publique augmente de 9 milliards d'Euros par mois. Je propose que cette dette soit négociée (pour la diminuer) puis elle est prise en charge par le peuple français via un fonds de participation volontaire. L'état rembourserait ainsi tous les participants et on arrêterait d'enrichir les fonds d'investissements étrangers. Je rappelle que ce sont les impôts de nos enfants qui vont rembourser cette somme colossale, nous devons les soulager  et les préserver aujourd'hui de ce fardeau.;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
La distribution des médicaments. Les ordonnances médicales font que dans les médicaments prescrits il reste régulièrement 20 à 30 p/c de ces médicaments qui sont non consommés, mais bien payés. Pour soulager le budget de la sécurité sociale, je propose que les médicaments soient vendus en fonction de l'ordonnance (comme au Danemark par exemple)  et non en fonction de la boite (8 comprimés au lieu d'une boite de 20 comprimés). L'économie ainsi faite pourrait permettre de créer de nouveaux postes pour les aides aux personnes âgées.;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Je ne suis pas compétent au niveau national, par contre, je vois ce qui se passe au niveau local (commune, communauté d’agglomération).
Sans exagération, il me semble tout à fait possible de diviser les effectifs de toute administration par 2 en améliorant l'efficacité. J'ai des exemples très précis où des privés se sont mis à réaliser des services rendus jusqu'à présent par le public et les prix ont diminué de 2.5!
Le chantier est immense, mais pour ceux qui travaillent dans le privé et qui financent cette administration, cette différence devient insupportable surtout quand elle entrave le travail du privé.";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Vous êtes nombreux à relayer l'indemnisation à vie des élus après leurs mandats, en recherchant un peu je ne troue aucune source mentionnant cela, l'indemnité va de 4 mois à 36 mois pour ceux âgés de 53 ans (http://www2.assemblee-nationale.fr/decouvrir-l-assemblee/role-et-pouvoirs-de-l-assemblee-nationale/le-depute/la-situation-materielle-du-depute). De plus pour ce qui de la pension de retraite jusqu'à il y a peu, le député pouvez doubler sa cotisation ainsi voir réduire par deux sa sa durée de cotisation, là encore cet ""avantage"" a été supprimé en 2010 pour les nouveaux députés et le régime spéciale a été totalement supprimée en 2018 (https://www.ouest-france.fr/politique/institutions/assemblee-nationale/la-fin-du-regime-special-de-retraite-des-deputes-enterinee-5365301). Après de ce qui est des indemnités de mandat encre une fois, elles sont depuis un certain moment  remboursé au réelle. Je ne pense pas qu'il faut maintenir une pression sur les élus sur des fausses idées";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Les départements et les Régions ont des compétences propres qui sont pas tous doublons l'un de l'autre mais si il existe des fonctions semblables comme par exemple la gestion des lycée et des collèges, l'entretien de la voirie. Cependant ce qui constitue le plus gros poste de dépense des départements sont l'aide sociale (personne âgée, personne en situation d'handicap, enfance et le RSA) pour le Département du NORD cela représente 55% du budget pour le Pas-de-calais, c'est 73% du Budget. J'estime que dans ce domaine le proximité doit rester . Donc la suppression de l'un en faveur de l'autre ne conduirait que vers une fusion avec une équation 1+ 1 = 1,5 avec 0,5 correspond au budget moyen alloué à l'aide Sociale. Donc oui c'est une piste, mais je pense pas qu'il faut s'attendre à des économie immédiat. De plus, les fonctionnaire doublons seront réaffectés du fait qu'ils ne peuvent être licenciés mais on économisera sur le nombre d'élu. Cela reste sur long terme un bon investissement. ;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Je suis bien d'accord avec vous, emprunter pour assurer le coût de fonctionnement c'est le premier système d'alarme et menace notre indépendance. Cependant que doit-on baisser sans pour autant à terme nuire au devenir de la Nation ? LA Défense ? Dans ces temps troublé où nos alliés historiques remettent en cause se lien et de l'aspect fondamental qu'est le sentiment de sécurité, c'est une mauvaise pioche. L'éducation ? Hontes à nous si nous n'offrons pas le meilleur aux enfants de la République. L'aide Sociale, la Santé ? On creuse les inégalités. A mon sens les économies sont à faire partout, les petits ruisseaux font les grandes rivières et qui finissent par remplir les mers ... C'est à chaque citoyen élu ou non de trouver les économies pour l'intérêt commun sans pour autant d'entrer dans une logique de chasse aux sorcières. Pourquoi inventer des entreprises solidaire, où des bénévoles pourrait produire et fournir des services et où l'intégralité des bénéfices reviendraient au pays ?;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Retour dans tous les services administratifs et publics aux 35 h, pas de congés supplémentaires, et pourquoi pas comme dans le privé 3 jours de carence pour les arrêts maladie, une économie a faire ?
";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Les premières baisse à faire serait toutes celles de notre gouvernement. Ils se remplissent les poches et après ils veulent que le peuple se fait ceinture. Qu'ils commencent par eux même des économies et après le peuple en pourra faire un effort !!;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Avant de chercher à faire des économies, il faut chercher à optimiser TOUS les services publics : disséquer chaque service, redéfinir la mission de chacun, réévaluer les besoins et ressources, revoir les méthodes de fonctionnement, simplifier les procédures, mettre davantage de numérique, donner le goût de l'amélioration continue aux agents en la couplant à une amélioration de leurs rémunérations, réduire leur nombre quand il le faut, l'augmenter si nécessaire. Mais surtout : supprimer le statut de fonctionnaire qui est aujourd'hui une véritable aberration économique et sociale. ;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Supprimer les multiples agences d'état dont l'intérêt est discutable.
Réduire le train de vie de l'état et du gouvernement.
Remplacer les députés par des citoyens qui serait choisi sur le modèle des jurés d'assises.
Réduire le gaspillage dans les collectivités territoriales.
Lutter contre l'évasion fiscale.
Lutter contre la fraude aux allocations sociales.";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
S'il convient de faire des économies c'est d'abord dans le train de vie de l'état, tout simplement en affichant en toute transparence les revenus de chaque élus, membres des conseils et des commissions diverses qui servent à replacer les copains, et plafonner le montant total des revenus. Je comprends que l'on fasse appel à des gens expérimentés er d'expérience pour remplir certaines fonctions, mais s'ils sont conscients du bien et du service public qu'ils disent servir, alors ils peuvent le faire bénévolement comme beaucoup de personnes le font au sein d'association. Regardons ce qui se passe dans les pays scandinaves en matière de transparence !!!;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Il faut arrêter de contractualiser avec le secteur privé des contrats qui, quels que soient leurs noms, sont aux risques et à la charge unique des deniers publics (Concessions, Délégation de Service Public, Partenariats publics/Privés,...) et au bénéfice exclusifs des actionnaires privés. Cela entraîne une dégradation du service rendu alors même qu'il est plus cher.
Pourquoi ne pas publier les coûts comparés de la construction et la gestion d'une prison en régie ou en délégation, par exemple, ce serait édifiant!!!";Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
Ne pas vendre ADP qui rapporte  déjà la somme que l'Etat déclare vouloir dégager annuellement pour investir dans l'innovation.;Quelles sont les économies qui vous semblent prioritaires à faire ?;Impôts, dépenses, action publique
"Un service publique n'a pas la vocation d'être rentable.
Pour les services qui semble être obsolètes, il faudra juste prévoir une mise à jour du fonctionnement, par le biais de la formation. Mais il faut en aucun supprimer un service publique qui peut être utile et utilisé par le citoyen.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
ma souris a fourché. bien sûr que je suis d'accord;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
cette question est très mal posée ! Il n'y a aucun service public à supprimer...;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Le service public n'a pas pour vocation à être rentable : les soins et l'éducation ne se chiffrent pas!;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"OUI bien sur
Il n est pas question de rentabilté mais d efficacité de la dépense";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"certaines commissions,  certains service dit consultatif ne sont pas nécessaire car le gouvernement ne les écoutent pas. faut supprimer ces postes ou se sont les copains du copains qui se les réservent ,( conseil d'état, Conseil économique et social, etc)  ça n'apporte rien en terme de service aux français.  Fini les services ""de cimetière des éléphants"" il y a trop de privilège accordé a certains  ";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
lorsque la région et le département se sont mis en place, j'ai cru que certains services en doublons se seraient mutualisés! là je pense que des économies peuvent se faire.  ;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"vous trouvez qu on en supprime pas assez des services publics !  le fait de poser cette question est déjà SCANDALEUX  : 
    SUPPRIMER LE CUMUL DES MANDATS ET TOUT LES AVANTAGE EXTRAVAGANTS QU ON LES SÉNATEURS  LES ANCIENS 
    MINISTRES LES ANCIENS PRÉSIDENTS DE LA RÉPUBLIQUES , ET J EN PASSE:   ET SURTOUT Rétablissez L ' I.S.F.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
il faudrait supprimer l'ordre infirmier dont l'utilité n 'est guere prouvée et qui oblige les ide à s acquitter d'une cotisation , ce qui revient à payer pour travailler;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Plutôt que de supprimer des services publics (idée exécrable s'il en est, comme celle de supprimer des postes d'enseignants, de policiers, d'infirmières, etc.), pourquoi ne pas en créer ou plutôt en retrouver ? 
Les autoroutes françaises ont été quasiment ""offertes"" à des groupes privées alors qu'elles rapportaient autant d'argent que l'ISF à l'Etat ! Peut-on nous expliquer pourquoi, sachant qu'elles ne coûtent pas si cher à entretenir ? Et pourquoi ces groupes privés gardent-ils cette gigantesque mane financière, sur le dos des contribuables ? Il faut re-nationaliser les autoroutes, pour que le prix des péages reviennent entièrement à l'état Français, qui devra les utiliser pour la ""transition écologique"".
Arrêtons de taper sur les services publics !";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"AUCUN  service public ne doit être supprimé.
Au contraire il faut recréer ceux qui ont été offerts en cadeau au privé et qui soit ne fonctionnent plus du tout soit ne sont plus assurés partout : la poste, la téléphonie, le réseau ferré, le gaz, l'électricité. Tous ces services étaient publics et irriguaient le territoire. Ils ont été privatisés et depuis, de plus en plus de régions ne sont plus desservis ou très mal. Il FAUT ABSOLUMENT recréer les services publics supprimés comme les hôpitaux, les maternités, les services de proximité.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Suppression des conseils généraux et  des placards dorés de la république style CESE, Chantal Jouanno…
Renforcer la solidarité entre communes riches et pauvres.
";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Cette question a des allures de plaisanterie provocatrice.  Une réponse dans le même registre humoristique me semble être la plus adaptée. Question :  ""Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ""   Réponse :  "".... Assurément  celui qui a formulé cette question.""";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
il faut changer de système mais pour moi  il faut changer ou supprimer pôle emploi car si pôle emploi fait son travail il y aurais des resultant arrêtons de taper sur les chômeurs l état fait pas son travail;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Certains services publiques sont à regrouper ou fusionner entre eux . Certains coutent une fortune et ne produisent rien ... On pourrait par exemple regrouper les services numériques de luttes contre la fraude, le piratage en ligne et les cybermenaces. CNIL, ANSSI, HADOPI ... dont cette dernière vient de sortir un rapport prouvant son incapacité chronique à exercer ... Le cout de fonctionnement ne cesse de grimper depuis 10 ans ! Plus de 10 millions d'euros par ans !. Autre exemple avec les nombreux services en lignes sur la retraite. Il existe 3 sites internet ... Payés à grand frais par le contribuable et les cotisations retraites. Entre info-retraite.fr, agirc-arrco.fr et lassuranceretraite.fr il serait somme toute logique d'avoir un comptoir unique ... ;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Autre exemple d'aberration et de système a bout de souffle. Dans le cadre de la loi travail de 2016 , l'employeur peut être amené a fournir les fiches de paies, contrat & certificat de travail via un coffre fort numérique. Ce gâteau est partagé entre 31 opérateurs, dont seul 18 sont pour l'heure reconnus par le compte activité. 13 autres doivent arriver d'ici 2020. Les personnes effectuant de nombreux CDD/ Intérim se retrouve a devoir gérer des formats papier , plusieurs plateformes d'archivage en ligne . Il n'y aucune simplification administrative. Pire encore des sociétés comme PeopleDoc travaillent avec des entreprises américaines et envoie des données plus que sensible hors de France. Ce monopole doit revenir de droit à la Poste via Digiposte, sur le modèle belge de guichet unique qu'est Doccle.be.;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
En 2019, la télévision  n'est plus un service public. OK pour LCI, Arte, LCP , France Culture qui apportent quelque chose de VRAIMENT différent, mais France 2, ou France 3, ou France O : aucune raison pour que l'état finance des programmes qui sont à 95% les mêmes à ceux d'une chaîne privée;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Il y a des services publics qui semblent ne pas bien fonctionner: exemple le transport par le train. Retards fréquents (TER LILLE AMIENS par ex), c'est très cher (qu'est-ce qui justifie qu'il soit plus cher de rallier Lille à Marseille ou Nice en train plutôt qu'en avion, alors que l'avion consomme plus d'énergie et demande plus de personnel par passager). A mon sens, cela devrait être rapidement mis en concurrence avec le privé;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
A quoi sert le département ? Ce qu'il gère pourrait être reporté sur les agglomérations ou les régions en fonction de la proximité nécessaire ou de la globalisation nécessaire. A quoi servent les communes ? Nous pourrions garder la même proximité avec nos élus en ayant des communes qui correspondent au niveau agglomération, avec des politiques plus cohérentes. Ainsi aujourd'hui la ville de Lille et la Métropole Européenne de Lille ne tirent pas dans le même sens car elles sont politiquement adversaires. Conséquence: perte d'efficacité, qui se mesure par exemple avec très peu d'entreprises britanniques qui vont venir s'installer à Lille Métropole après le Brexit car d'autres métropoles (Amsterdam, Cologne par ex) sont plus actives et offrent des projets (implantation, transport, écoles, logement, etc.) cohérentes car c'est géré par UNE seule structure;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Il ne faut plus supprimer des services publics. Éventuellement les regrouper. Ne desertifiquons pas nos campagnes et nos banlieues. Arrêtons le flux des populations de la campagne vers les villes et des villes vers les métropoles. Redonnons de la vie dans les campagnes. Télétravail  création de commerces et cafés vente sur place de produits agricoles.;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Le service public est notre bien commun pour autant il n'est pas interdit de se poser la question concernant les services techniques (voierie, services municipaux propreté, chauffeur,cuisine..)
Ce budget doit être affecté à un service de l aide à la personne digne de ce nom : les enfants en bas âge,les malades mentaux, le 4eme âge et les victimes des addictions.
Il faudrait dans le même temps sanctuariser constitutionnellement les services régaliens auquel j ajoute nos héros du quotidien : les agents hospitaliers et les pompiers.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Le service public est notre bien commun pour autant il n'est pas interdit de se poser la question concernant les services techniques (voierie, services municipaux propreté, chauffeur,cuisine..) 
Ce budget doit être affecté à un service de l aide à la personne digne de ce nom : les enfants en bas âge,les malades mentaux, le 4eme âge et les victimes des addictions. 
Il faudrait dans le même temps sanctuariser constitutionnellement les services régaliens auquel j ajoute nos héros du quotidien : les agents hospitaliers et les pompiers.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Comment répondre à cette question, nous ne connaissons pas les coûts des services que nous utilisons.
J'ai également toujours (je dis bien toujours) remarqué que les services publics ne connaissent pas eux même leurs coûts. 
Et quand il émettent un chiffre, il est très facile de leur montrer qu'il est erroné. 
C'est coûts sont déjà difficile à connaitre avec une comptabilité privée, alors avec une comptabilité public l'exercice est totalement impossible et les gens ne sont pas formés pour cela.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Tout à fait d'accords, les autoroutes françaises sont un vaste scandale! Une honte de ce qu'a pu faire l'état à son service publique. C'est tout bonnement un don d'argent public à des grandes entreprises privés, c'est moche.
";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Dites nous lesquelles et on vous répondra ?? Votre question est mal posé !!;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Bonsoir, Je ne souhaite pas la suppression des services publiques, par contre, il me semble plus juste que les conditions de travail, politiques salariales ... du publique soient alignées à celles du privée. Il faudrait aussi revoir les horaires d'ouverture de ces services car avec des 9-12h et 14-17h, il est très compliqué pour les actifs de pouvoir si rendre. Pour certains services, il y a un cruel manque de formation (pole emploi pour pas le nommer) qui oriente les demandeurs sur des voies  sans issues. Pour finir, la centralisation n'a pas simplifié les démarches, aujourd'hui je les trouve plus complexes, la proximité de ces services est un atout sur différents axes (désertification des régions / service au client ...);Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
ce n'est plus un service public.....;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Le service public est au service de tous, de manière neutre.
Privatiser certains pans conduit à baisser la qualité du service pour que le privé puisse rémunérer ses actionnaires
Les montages public/privés ont tous sans exceptions montré qu'ils étaient au strict bénéfice du privé et à la charge complète du public (les contribuables).
Et vouloir que les fonctionnaires soient complètement précaires, avec des contrats de 1, 3 ou 6 ans ne conduira qu'à complètement politiser le fonctionnement des administrations. Sans la bonne carte politique, pas de délivrance du Permis de Construire, pas de place en crèche,...
";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Il est essentiel de créer un nouveau Pole de formation professionnel gratuit.
Il aura pour objectif d identifier et d effectuer un bilan des compétences du demandeur d emploi qui souhaite se reformer professionnellement. A la suite de ce bilan, le citoyen pourra effectuer la formation qu il a identifié pendant le bilan. Sa formation sera gratuite afin qu il puisse s épanouïr et être efficace dans sa nouvelle vie professionnelle.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"il ne faut pas moins ou plus, il faut mieux de service public.
Il faut en particulier que les infirmières, les policiers, les profs, les professionels de la justice, etc soient mieux considérés et traités par le pouvoir en place. Ce sont eux les hussards de la république.
Il faut revoir tout ce qui concerne les prisons, le traitement infligé aux prisonniers est indécent...
Priorité à l'éducation, la justice, la santé, la culture, le modèle social français";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
et l'environnement !;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Le service public est dense mais sans moyens et surchargé ;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
avant de creer de nouveaux services,mettre à niveau et financer correctement l existant:éducation,santé,etc  tout en s assurant que chaque euro dépensé soit efficace;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Notre service public est trop important dans les administrations,il faut supprimer des postes en doublons au niveau des régions et départements ! il faut en revanche d'avantage de personnel hospitalier et de police pour qu'ils puissent tous 2 travailler dans de meilleurs conditions !;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
il faudrait renationaliser les sociétés d'autoroute, et ne faire payer que les Poids Lourds et les touristes, gratuité pour les véhicules immatriculés en France (voitures, motos, utilitaires);Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Oui un pôle de contrôle. Contrôle des arrêts maladies, contrôle des évasions fiscales, contrôle sur l’attribution des aides sociales ,ne pas permettre de verser à tort une prestation et de s’en apercevoir 1 an plus tard et ne pas pouvoir récupérer l’argent public,  contrôle sur les frais dépensés par les élus, contrôle sur les frais de santé etc. Le but étant de distribuer l’argent Publique de la manière la plus juste possible.;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Une éducation nationale de qualité, ça serait un bon début. ;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"les services d aides a la personne sont les activités a développer avec le vieillissement de la population.
Les grosses entreprises privées qui dégagent des profits astronomiques devraient être obligés de financer ces dispositifs sa pourrais créer pas mal d emplois";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"En priorité réinstaller les services publics de base dans les zones ""blanches"" : services de santé de ville, services hospitaliers, services postaux, transports ferrés, téléphonie, gaz, électricité, services scolaires, collecte des ordures ménagères, services de sécurité (gendarmerie et/ou police de proximité, etc.
Développer les services d'aide à la personne (médicaux ET non-médicaux), les services environnementaux.
Supprimer les transports par camions et développer le ferroutage, renationaliser les autoroutes, les assurances et les banques.
";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"beaucoup pensent (et je le pense aussi) qu'on a besoin d'un ministère qui s'occuperait du bien-être animal. comme ils n'ont pas la parole, je le demande pour les chiens battus, les arrivages de chiots venus des pays de l'est et revendus dans les animaleries, les élevages intensifs d'animaux de toutes sortes, les abattoirs cruels, mais aussi pour les abeilles et les animaux en voie d'extinction. contre la chasse à la glu, aux renards, la chasse à courre, etc.
un ministère qui s'occuperait donc de la maltraitance animale et la régulation de la chasse.";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Education Nationale :  Il faut donnez des moyens!

*Limiter les effectifs de toutes les classes en maternelles à 15 élèves par classe;
*Limiter les effectifs des toutes les classes en élémentaire à 20 élèves par classe;
*Limiter les effectifs des toutes les classes au collège/lycée à 25 élèves;
* Tous les enseignants (es) doivent être formés en formation initiale et continue: ne pas mettre de contractuels ou de vacataires en situation d'enseignement devant des élèves.
*  Renforcer la médecine scolaire (prévention....)";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Pour la création d'un service public pour la prise en charge des Personnes Agées et Dépendantes: inadmissible de  payer au moins 2 000€/mois pour une place en EPHAD qui fait des bénéfices, tout en maltraitant les personnes âgées, par manque de personnels d'aide soignants, infirmières......;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Augmenter de manière substantielle les dépenses liées à l'accueil des personnes âgées dépendantes. 
Un vrai service public de la dépendance pour garantir des conditions de fin de vie décente.  Quand des milliards financent l'éducation, on oublie souvent les aînés, surtout issus de milieux précaires.
Le financement peut provenir des nombreuses rationalisations, mutualisations à entreprendre dans un certains nombre d'administrations.  Des économies peuvent provenir d'une révision des critères d'attribution de la CAF (est il pertinent de l'attribuer aux non nationaux ?), augmentation de la TVA sur les produits de luxe et/ou nocifs pour la santé, lutte contre l'évasion fiscale, baisse du nombre de  représentants au Sénat et à l'assemblée nat., analyser les dépenses des collectivités qui n'ont d'autres finalités que de satisfaire l'électorat (démagogie), chasser les statuts bâtards dans la fonction publique territoriale (népotisme et promotion hors cadre légal), légalisation du cannabis...";Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
Oui, vous avez sûrement raison : priorité à tout ! C'est beaucoup plus simple comme ça...;Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ;Impôts, dépenses, action publique
"Il faut redéfinir le pacte social français :
Priorités : environnement, éducation, santé, justice, culture, équité territoriale, emploi, solidarité
Toute action publique devrait relever d'un de ces champs";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
"Le premier objectif : halte à la misére,halte à la précarité,halte à l insécurité.C est une honte pour un pays qui prétend donner des leçons à la terre entière
Le bien etre ne se mesure pas uniquement avec des indicateurs économiques et des statistiques fort discutables
";Voyez-vous des besoins nouveaux de services publics et comment les financer ?;Impôts, dépenses, action publique
