body;question;categorie
Et surtout des organismes indépendants qui font des enquêtes objectives que l'on prend en compte et qui ne reste pas dormir dans des tiroirs.;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"""Le principe de précaution"":

 Les études scientifiques et de recherches sont  nombreuses et parfois contradictoires. elles sont (parfois) orientées par le financeur et relayées par les pouvoirs publics (exemple de la ré-autorisation du glyphosate au niveau européene : la document relayer par l'union européenne est tiré à 75 % du descriptif du produits). Comment faire dés lors que le fondement scientifique et / ou politique peut être subjectif? Pour ce cas précis, le Tribunal administratif de Lyon, en utilisant le principe de précaution, a remis en cause l'avis de l'ANSES sur l'utilisation du glyphosate et la notion de dangerosité qui lui est associé.

A mon sens, le principe de précaution n'est que très peu utilisé et devrait être le maître lieu de toute décision y compris malgré les urgences économiques, sociales ou sociétales.";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"La question devrait être reformulée ainsi : « Comment s’assurer que nos choix en matière de transition écologique (soit toute décision pouvant avoir un impact sur notre environnement) soient en accord avec les enseignements scientifiques ? »
Les réponses scientifiques existent(GIEC, scénario negawatt, scénarios Ademe 100% renouvelable…). 
Ils doivent guider les décisions de nos élus, et à l’inverse, toute décision contraire doit être justifiée et apporter une solution alternative, validée scientifiquement.

Cette validation devra être apportée par un (ou plusieurs) organisme(s) financièrement et politiquement indépendant(s). Des recours et contre-expertises pourront être sollicités en cas de doute sur l’indépendance de l’étude en question. 

Enfin, afin de ne pas se perdre dans des comparaisons n’ayant pas lieu d’être, nous devons nous doter d’indicateurs peu nombreux mais fiables (ex : ""eqCO2"" pour le réchauffement et ""mortalité"" pour polluants et pesticides). ";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"Cette question est un non sens : il faut aller vers le bio et une agriculture plus respectueuse de l environnement avec création de plein d'emplois et donc redynamisation de nos campagnes
";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
la transition écologique n'est pas une option ...toute décision à tout niveau doit être prise en fonction de son impact écologique ,climatique , social ...car si nous ne faisons rien ...;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
Arrêtez d'écouter des guignols d'écologiste qui nous servent à tout va des clichés sans avoir réfléchit scientifiquement en prenant compte des tenants et aboutissants... EX: la voiture électrique : si tout le monde en a que faire ? reconstruire des centrales nucléaires, car c'est pas les fermetures de centrales, ni les éoliennes qui vont compenser... et la batterie, on la recycle comment ? ... arrêtez donc ces conneries fondées sur des rumeurs populaire, mais faites une équipe avec des experts, des scientifiques et des ingénieurs, puis écoutez les.... et ensuite faites des propositions, tout en mesurant l'impact financier et social que ça aura;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"Prendre les décisions en tenant compte des avis des experts les plus compétents et des acteurs réels du domaine : Scientifiques, Académie des Sciences, des technologies, industriels du domaine…
Informer objectivement le public. Ne pas accorder de crédit aux pseudo écologistes militants et à leurs associations partisanes qui ont la faveur des médias.
Mesurer l’atteinte des résultats attendus et rectifier le tir si besoin.";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
ll y a suffisamment d'études scientifiques dans tous les domaines (réchauffement, érosion, pollution de l'air, perte de biodiversité ...).pour garantir la justesse des objectifs de la transition écologique. S'il n'y a à mon sens pas de question pour l'agriculture où il faut revenir sinon à du bio mais au moins à du local raisonné (en étant conscients que ça coûtera plus cher de mieux se nourrir),  par contre, côté énergie  il est plus compliqué de garantir les choix de la transition car comme mentionné par des participants pour, par exemple, la voiture électrique, certains choix apparemment vertueux peuvent ne pas l'être si l'on fait un bilan écologique complet de la solution. Chaque solution doit être vue sur l'intégralité de son cycle de vie y compris son élimination et son recyclage en tenant  des interrelations. Proposition: un comité pluridisciplinaire public/privé (sans lobby SVP).          ;"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"Les éclairages existent depuis longtemps. Les décisions doivent être prises sur le long terme, par sur le moyen terme, et  doivent être les meilleures et non ""les moins pires"".
L'exemple des primes à la conversion est terrible : au lieu de mettre de l'argent pour permettre à ceux qui le peuvent de passer au vélos (vélos electriques, voiries adaptées, lieux de stockages de vélos nombreux et sécuriser), on fait acheter des voitures qui polluent moins (30% d'après la fiche technique sur la transition écologique):
> Que faire des voitures encore fonctionnelles mises au rebut ?
> Quelle pollution générée par les matières premières nécessaires à la fabrication d'une nouvelle voiture ?
> Comment justifier de valoriser la voiture électrique qui pollue en Chine lors de sa fabrication? On partage tous le même air et la même eau, pour rappel.
Donnons ces primes à ceux qui utilisent 3x moins leur diesel à 7L/100, pas à ceux qui utilisent aussi souvent leur nouvelle essence 5L/100.";"La garantie scientifique se fait en prenant la chaine complète de fabrication d'une nouvelle énergie.
Exemple de la voiture électrique, tout le monde sait que celle ci est aussi polluante qu'une voiture classique si on la considère dans sa globalité ( production des batteries, recyclage...).
La garantie scientifique se fait avec le principe de précaution qui doit prévaloir le lobbying des grands groupes ( qui se rappelle de l'écoulement du sang contaminé), et maintenant la vaccination de masse controversé du fait de la présence d'aluminium qui pourrait être à l'origine de maladies neurodégénératives.
";Transition écologique
"je crois qu'il suffit juste de mettre en avant la voix des scientifiques qui disent qu'il est urgent de changer de mode de vie. donc, ils pourraient juste être introduits au parlement européen pour détailler les resultats de leurs travail.
faire entrer la cop à bruxelle";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Taxer les produits importés qui ne respectent pas les règles imposées en France;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"En créant une véritable EUROPE,en remplacement du MACHIN actuel
Indispensable pour exister face aux diktats des autres puissances,compris les USA qui font tout ce qu ils peuvent pour saboter la construction de cette vraie Europe qui leur fait peur";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Nous sommes membres fondateurs de l'Europe, il faut imposer nos conditions à l'Europe surtout concernant les pesticides, réduire les importations de produits en désaccord avec nos choix en matière d'agriculture. Le développement grandissant du mieux manger en France accompagnera les agriculteurs dans leurs rémunérations et leurs efforts pour ne plus empoisonner nos enfants !;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
C'est la mondialisation, il y a des perdant (petit agriculteur) et à côté de ça des gros groupes multinationaux qui se gavent avec l'aide de l'argent public.;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Aucun des enjeux auxquels nous sommes confrontés ne peut être réglé au seul niveau national: écologie, fiscalité juste et équitable, pollution, sécurité énergétique, etc... nécessitent la mise en place d'une véritable démocratie européenne. Qui n'existe pas. Alors il faut que les citoyens s'emparent du sujet européen, votent, et affirment leur volonté d'une prise en compte des enjeux du futurs hors des querelles nationales et replis nationaux sans intérêt pour l'avenir.
Pour ce faire il faut exiger de tous les responsables politiques qu'ils s'engagent sur l'avenir d'une Europe solidaire, sociale et écologique. Il faut que tous les débats au Conseil européen soient rendus publics et surtout que les médias s'attachent à parler de l'actualité européennes au lieu d'en faire le bouc émissaire de tous les dysfonctionnements qui sont à 90% le fait des décisions politiques nationales.";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Il y a urgence. L'Europe actuelle, les marchés sont soumis aux lobbies industriels, agricoles et financiers. Si l'Europe ne change pas de cap, il nous faudra quitter celle-ci et dénoncer les accords internationaux faisant obstacle à la transition écologique et créer de nos nouveaux partenariats avec des démocraties favorables à sa mise en oeuvre.;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
l’Europe actuel n'est pas celle que Mr Roquard nous avait tant vanté. économie européenne n'existe pas c'est chacun pour soi. les lobbies industriels, banquaires mènent la danse et imposent leurs décisions on là bien vu avec mosantos et le glyphosate .trop de pays disparates incorporés dans l’Europe  sans les avoir vraiment intégrés tout cela fait que cette europe ne fonctionne pas. ;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Interdire l'importation oui !
";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Maîtriser la puissance de l'investissement, nationaliser les banques et affecter les capitaux à des entreprises d'utilité publiques qui auront fait la preuve de leur engagement sociétal pour l'environnement et l'écologie.

Casser les traités internationaux qui nivèlent les normes par le bas (TAFTA pour l'agriculture et les pesticides par ex) mais étendre ceux qui produisent des effets positifs sur la santé des peuples.

Éduquer la population à une nouvelle façon de consommer (sensibiliser sur les circuits courts, les produits moins transformés, les produits de saison, le recyclage)

Mettre en place une action politique volontariste pour rendre la consommation écologique plus économique qu'une consommation sauvage et irresponsable.
- Consignes sur les bouteilles
- taxes sur les emballages non recyclables
- services publiques nouveaux sur le ramassage des ordures
- lois sur les garanties minimum obligatoires pour les électro ménagers et autres appareils électroniques
etc";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"- alimentation globalement plus pauvre en viande (meilleures conditions d'élevages, et prix de vente qui permettent aux éleveurs des pratiques plus respectueuses de la condition animale)
- ne pas abandonner les services publiques qui s'emploient à fournir des transports en commun (ex SNCF avec le train qui est de très très loin le mode de transport le plus écologique aux 100 km)
- favoriser le covoiturage, le télétravail, la semaine de 4 jours
etc";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Cette question sous-entend une autre question. Sommes-nous suffisamment convaincus de la nécessité de transformer nos moyens de production pour qu'ils soient plus respectueux de l'environnement, pour supporter les chamboulements/risques sur notre mode de vie?
A mon sens le monde a besoin d'un exemple pour emboîter le pas. Notre pays, la France, l'a été pour insuffler la démocratie au sein de l'Europe, et je ne pense pas qu'à l'époque ils se formalisaient de questions économiques, c'est surement leur conviction d'un mal nécessaire pour une cause juste et d'un bel héritage pour ceux qui les succéderont. Dans l'éventualité d'une réponse positive. Il serait nécessaire pour le gouvernement de se saisir de toutes les sujets dont BCAE en priorité pour justifier ses actions au niveau national qui impacteraient le commerce intra UE et mondiaux comme par exemple la hausse des taxes d'importation pour les produits issue d'une production polluante et où il existe des alternatives.";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Complètement d'accord avec vous. Mais il faut améliorer la démocratie du système et pour ça accepter que  les décisions soient prises après des échanges plus riches et plus transparents. Limiter très fortement (voire interdire) le rôle des lobbies à tous les niveaux dès lors qu'il sont intéressés financièrement.;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Quitter l'Europe ne serais pas une bonne idée (regardons le Royaume unis déjà), mais par contre, contrairement à eux, nous sommes un des pays fondateur de l'Europe et de ce fait laisser un doute sur un possible départ, pourrais peut-être les forcer à changer les choses en ce sens.;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
C'est quasiment une voix sans issue car les concurrents étrangers ont surement trop d'avantages et non visiblement pas envie de changé car il ne gagnerai plus d'argent. Une solution serait de montrer l'exemple en l'appliquant au niveau national pour prouver que cela est possible tout en interdisant ou taxant les concurrents étranger qui ne respecterai pas les normes de notre pays et en favorisant nos agriculteur et industriel. ;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Il faut des aides aux agriculteurs qui développent une agriculture respectueuse de l'environnement et de la santé des citoyens contrebalancées par de taxes des produits nocifs pour la nature et la santé. Ce qui sous entend aussi d'avoir des organismes véritablement indépendants pour évaluer tout ça (contrôle citoyen). Ce qui n'est pas le cas des agences sanitaires actuelles. Et pas de greenwashing avec une agriculture soit disant intelligente.;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"arreter de subventionner l'économie non rentable et polluante de la viande.
Mieux aider les agriculteurs et producteurs se tournant vers l'économie durable et biologique";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Mettre la priorité sur les productions biologiques pour les subventions nationales et européennes.
Harmoniser les exigences bio en Europe.( Un produit venant d'Espagne et ne respectant pas les normes bio françaises ne devrait pas pouvoir être vendu comme tel en France).
Interdire les producteurs utilisant des produits interdits en France sur le marché français ou augmenter fortement la taxation de ces produits.
Développer une agriculture bio de qualité qui deviendrait le luxe français par en terme de prix mais de modèle afin d'entrainer les autres pays dans cette voie.
";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Mettre la priorité sur les productions biologiques pour les subventions nationales et européennes et mieux aider les agriculteurs et producteurs se tournant vers l'économie durable et biologique, c'est indispensable.
Faire la guerre aux lobbies industriels.
Pour favoriser les circuits courts, taxer les transports routiers anti écologiques (et ne pas céder aux pressions des routiers!)";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Nos agriculteurs et industriels sont déjà pénalisés par des règles et des normes qu'ils sont tenus de respecter tandis que d'autres importent des biens produits dans des conditions déplorables sans aucune compensassions. 

Montrons l'exemple !

Imposons un modèle vertueux avec des taxes douanières à la hauteur du laxisme des exportateurs, et de l'impact du transport des marchandises. 
avec une balance commerciale déficitaire, nous avons aujourd'hui plus à y gagner qu'à y perdre. 

En tant que ""consommateur"" l'état et ses services doivent également soutenir l'économie locale.";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
oui a une vraie politique en Europe et à la mise en place de l’independance alimentaire au plus prés de chaque territoire local.C’est bon pour la planète,c’est bon pour la conservation des savoirs faire locaux en agriculture.Oui à l’introduction de débats des scientifiques auprès de notre parlement européen , pour completer en meilleure independance les actions de lobbies , meme si je pense qu’à tout savoir faire il faut du faire savoir et que cela necessite certes une volonte politique mais auddi des moyens financiers .. est ce qu’on tourne en rond ??;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
on ne tournerai pas en rond si l'europe déclarait un budget, même petit, pour inviter dans l'hémicycle ceux qui savent. là où on tourne en rond, c'est dans les porte-monnaies des parlementaires. les lobbyistes sont généreux et  certaines personnes peu scrupuleuses, j'en veux pour exemple, la pêche électrique (mais ça, c'est une autre histoire. d'ailleurs, je n'ai vu aucune questions sur la pêche);Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Absolument d’accord pour plus d’Europe;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Favoriser le circuit court de qualité. Ne plus proposer un nombre de références toujours plus grand. Pourquoi vendre dans le nord de la France du vin australien ou américain ? Pourquoi vendre des produits qui ne sont pas de saison !!!. Taxons davantage les importations;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Complètement d’accord avec votre constat.;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
il faut remettre les douanes et frontières. tout produit venant de l’extérieur doit pouvoir certifier qu'il respecte les même norme que nos agriculteurs et industrie, sinon refus;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
"Défendre la taxe carbone et donner la priorité à la diminution drastique des GES et non au recours massif aux ENR électriques intermittentes, subventionnés et inefficaces. L’électricité ne représente que 25% environ de l’énergie finale consommée. Elle est déjà largement décarbonée en France. Les objectifs d’ENR électrique exprimés en % sont à revoir, dégageant des ressources financières pour rénover l’habitat et reconvertir le transport qui représentent à eux deux plus de 70% de l’énergie finale consommée. Le modèle allemand n’est pas à suivre : peu d’efficacité et coûts exorbitants. 
Combattre le financement déloyal des activités agricoles allemandes par la production d'électricité solaire bénéficiant d'une obligation d'achat à un prix exorbitant.
Instituer une vérité des coûts. Raisonner en couts complets. Supprimer les dérogations aux règles de la concurrence qui existent dans le domaine de l’énergie.

";Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
dire merde à l'europe, rétablir les frontières, et les droits de douane sur les produits étrangers afin de favoriser nos industries et nos agriculteurs;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
Comment résoudre la question dans un monde libéral où la concurrence est rude en agriculture comme dans tout autre secteur? Ma première réponse c'est d'acheter local et français (Montebourg revient!) pour que les agriculteurs/entreprises aient une base de marché intérieur. La deuxième c'est déjà au niveau européen d'arrêter la concurrence fiscale, le dumping agricole (accéléré par le démantélement progressif de la PAC), l'ouverture non maîtrisée des marchés qui fait le régal des américains et des chinois (qui eux savent protéger leur marché intérieur).  Ce n'est qu'au niveau Européen (peut-être même une Europe réduite) que l'on pourra agir et montrer l'exemple au monde car vu l'état du monde aujourd'hui, je doute que l'on puisse arriver à quoi que ce soit au niveau global (cf. COP21 !)                 ;Comment faire partager ces choix à l’échelon européen et international pour que nos agriculteurs et nos industriels ne soient pas pénalisés par rapport à leurs concurrents étrangers ?;Transition écologique
