id;created_at;body;author/id;author/name;alignment;depth;user_group/id;user_group/name/en;user_group/name/fr;commentable_id;commentable_type;root_commentable_url
923;2019-01-23 15:25:33 +0100;"* Suppression du CICE  pour les entreprises qui font des bénéfices et qui licencient:
 Pour 2017, les allégements de cotisations patronales et le CICE représentaient 51,9 milliards d'euros.
 Et le chômage est toujours aussi massif, avec des emplois précaires.
";2409;Lorne;0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
924;2019-01-23 15:33:08 +0100;"beaucoup pensent (et je le pense aussi) qu'on a besoin d'un ministère qui s'occuperait du bien-être animal. comme ils n'ont pas la parole, je le demande pour les chiens battus, les arrivages de chiots venus des pays de l'est et revendus dans les animaleries, les élevages intensifs d'animaux de toutes sortes, les abattoirs cruels, mais aussi pour les abeilles et les animaux en voie d'extinction. contre la chasse à la glu, aux renards, la chasse à courre, etc.
un ministère qui s'occuperait donc de la maltraitance animale et la régulation de la chasse.";1153;guerin;0;0;;"";"";17;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/17
927;2019-01-23 15:46:16 +0100;"Education Nationale :  Il faut donnez des moyens!

*Limiter les effectifs de toutes les classes en maternelles à 15 élèves par classe;
*Limiter les effectifs des toutes les classes en élémentaire à 20 élèves par classe;
*Limiter les effectifs des toutes les classes au collège/lycée à 25 élèves;
* Tous les enseignants (es) doivent être formés en formation initiale et continue: ne pas mettre de contractuels ou de vacataires en situation d'enseignement devant des élèves.
*  Renforcer la médecine scolaire (prévention....)";2409;Lorne;0;0;;"";"";17;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/17
929;2019-01-23 15:51:32 +0100;Pour la création d'un service public pour la prise en charge des Personnes Agées et Dépendantes: inadmissible de  payer au moins 2 000€/mois pour une place en EPHAD qui fait des bénéfices, tout en maltraitant les personnes âgées, par manque de personnels d'aide soignants, infirmières......;2409;Lorne;0;0;;"";"";17;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/17
933;2019-01-23 17:10:19 +0100;On peut penser à une assemblée citoyenne tirée au sort puis prendre des profils représentatifs qui peuvent spoumettre des projets au parlement. ;220;Honorine;1;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
934;2019-01-23 17:23:22 +0100;D'accord pour reconnaître le vote blanc, ça n'a pas le même sens que l'abstention ou le vote nul : c'est un message adressé aux candidats, il faut donc le comptabiliser à part au même titre que les candidats;2451;Godot59;1;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
936;2019-01-23 17:49:05 +0100;Oui, si le votant ne se retrouve dans aucun des candidats, son avis doit être respecté et pris en compte.;1946;ALille;1;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
937;2019-01-23 17:50:13 +0100;"Y'a de bonne idée qui on était proposée:
-L'écologie à l'école ( il le fond deja mais c'est trop marginal pour être efficace, je travail dans le milieu scolaire et aucun prof n'a de poubelle à papier...AUCUN!)
-Retour à la cousigne (pourquoi on a arrêté?)
-Suppresion du suremballage (je deviens dingue quand je rentre des magazins et que je remplis ma poubelle de plastique non recyclable ou même de carton)
-Agrandir le parc de panneau solaire et d'éolienne (je prefere voir une éolienne ou un champ de panneau solaire à coté de chez moi plutôt qu'une centrale à gaz ou nucléaire)

Par contre je ne pense pas que:
-Supprimer totalement le pésticide soit une bonne idée (l'agriculture intensive en est trop dépendante, il faut d'abord réforme notre façon de consommé avant au risque de voir notre économie de l'alimentation s'éffondrer)
-Mettre des péages dans les centres villes serai pire (le cout d'installation et d'entretien serait élévé et sa agravera les bouchons et la pollution)";2434;Le cheveulu;0;0;;"";"";27;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/27
938;2019-01-23 18:07:06 +0100;Tout citoyen bénéficie de droits aussi il est normal qu'il ai un certain nombre de devoirs à accomplir parmi lesquels celui de vote pourrait être pertinent. À condition de redonner l'envie de participer aux non votants, de s'impliquer (à commencer par les décisions prises dans sa propre commune) afin de pouvoir agir à notre niveau et de ne pas nous sentir impuissants et exclus de la vie politique.;1946;ALille;1;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
939;2019-01-23 18:19:46 +0100;"Comment les élus/politiques peuvent-ils imposer leurs choix/décisions qui impactent directement le porte-monnaie des citoyens s'ils vivent démesurément au dessus des moyens de ces mêmes citoyens ?
La plupart des élus est actuellement déconnecté des réalités économiques auxquelles nous sommes confrontés chaque jour. Une baisse de leurs revenus diminuerait le sentiment de mépris que nous pouvons ressentir à juste titre.";1946;ALille;0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
940;2019-01-23 18:30:12 +0100;"Pourquoi ramener la question au financement ?
Il faut informer les citoyens aux questions écologiques (on paye chacun des emballages que l'on s'empresse de jeter à la poubelle donc on jette littéralement notre argent à la poubelle...).
Boycott des marques les plus polluantes, encouragement des filières en vrac et retour de la consigne pour les contenants en verre.";1946;ALille;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
941;2019-01-23 18:37:42 +0100;Baisser les cotisations sociales patronales pour les PME et TPE qui asphyxient ces entreprises et les empêchent d'employer des salariés.;1946;ALille;0;0;;"";"";14;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
942;2019-01-23 18:41:20 +0100;À l'école on apprends que la démocratie signifie le pouvoir au peuple...;1946;ALille;1;0;;"";"";37;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
943;2019-01-23 18:46:32 +0100;Favoriser l'autonomie alimentaire des villes (revalorisation du statut des agriculteurs et création de nombreux emplois dans ce domaine). Agriculture de préférence biologique, saisonnière et locale.;1946;ALille;1;0;;"";"";26;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/26
945;2019-01-23 19:50:11 +0100;"oui pour l'essentiel, un petit bemol cependant : ne supprimer le CICE (ou son remplaçant) que pour les grandes sociétés de distribution; celles ci ne sont pas  en concurrence avec des sociétés étrangères.";2433;Robert Legrand;0;1;;"";"";504;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
946;2019-01-23 19:51:37 +0100;Absolument d'accord: exiger une contribution même symbolique pour les bas revenus.;2433;Robert Legrand;0;1;;"";"";580;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
947;2019-01-23 19:58:50 +0100;Surtout pas! il fait fuir les investisseurs qui créent des emplois. Arrêtons de faire croire qu'avec les 3 Milliards  € perdus on aurait pu résoudre tous les problèmes de financement. Par contre, comme vu plus haut, augmenter la TVA fortement sur les produits de luxe. ;2433;Robert Legrand;0;1;;"";"";916;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
948;2019-01-23 20:03:15 +0100;On ne parle pas assez des impôts locaux de toute sorte, des effectifs de fonctionnaires territoriaux qui ont explosé, quelque fois pour recaser des amis. Diminuer le nombre d’échelons du feuilletage des collectivités territoriales, en conservant les communes et  intercommunalités et les grandes régions: cela fera diminuer le impôts locaux!;2433;Robert Legrand;0;0;;"";"";14;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
949;2019-01-23 20:17:00 +0100;"Suppression des conseils généraux et  des placards dorés de la république style CESE, Chantal Jouanno…
Renforcer la solidarité entre communes riches et pauvres.
";2433;Robert Legrand;0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
950;2019-01-23 20:51:34 +0100;Je vais çetre iconoclaste : il faut supprimer la TVA qui revient a taxer à 20 pour cent  le particulier sur son chiffre d affaire  alors que les entreprises ne sont taxées que sur leur bénéfices  pour cela il faut tripler les autres impots ... Ou réduire les dépenses comme par exemple le CICE (devenu baisse des charges) qui redonne aux entreprises 80 % des impots qu elles ont payé . Par exemple en 2018 cout du CICE 21.6 milliards, impots des sociétés 25.4 milliards... Un impot sur la consomation n est jamais juste ! il vaut mieux .largir l assiette des impots directs que de continuer à taxer la consomation des moins favorisés.;1809;GORGIO;0;0;;"";"";14;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
951;2019-01-23 20:55:47 +0100;Le droit de vote fait partie des devoirs du citoyen, celui qui ne vote pas n'a rien à dire sur les choix qui sont faits. Il y a trop d'abstention;2451;Godot59;1;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
952;2019-01-23 21:00:08 +0100;"Bien sur que le vote blanc doit être reconnu. Le vote blanc signifie souvent qu aucun des candidats présentés ne correspond à nos choix. Mélanger les votes blancs avec les bulletins nuls et non exprimès est insultant pour ceux qui ont fait ce choix et les pousse à l abstention !   Si aucun candidat ne réuni la majorité des votants en comptabilisant les blancs, alors l élection doit àetre annulée et refaite avec d autre programmes ou candidats....

Les résultats des derniéres législatives auraient toute autre allure si cela avait été le cas !
";1809;GORGIO;0;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
953;2019-01-23 21:16:51 +0100;"Il faut décentraliser les ministères !   Nous sommes au 21 siècle et à l heure d internet !  Décentraliser les  ministères  dans des villes de 100  000 à 200 000 habitants. cela  crèerait des emplois en province, relancerait l immobilier  en province et permettrait de diminuer les prix à paris sans compter la polution  
De même les grandes écoles devraient être déplacées dans des villes de moins de 100  0000, ce serait une occasion pour leurs élèves de voir de près la vie de la france du bas !";1809;GORGIO;0;0;;"";"";22;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/22
954;2019-01-23 21:19:24 +0100;Oui si et seulement si le vote blanc est reconnu et qu en cas de non majorité absolue l élection soit annulée et reproposée avec d autres programmes et ou d autres candidats;1809;GORGIO;0;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
959;2019-01-23 22:02:57 +0100;100% d'accord, rien à redire.;2433;Robert Legrand;0;1;;"";"";910;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/18
963;2019-01-23 22:12:34 +0100;La priorité est de mettre tout le monde en mesure d'avoir un emploi. Ceci passe par l'éducation bien sûr, l'apprentissage, les vrais formations. Chaque individu sans formation et sans emploi doit faire un bilan des compétences et se voir proposer les formations lui permettant de postuler à des emplois vacants. Pôle emploi peut jouer se rôle ou des sociétés privées, rémunérées aux résultats.;2433;Robert Legrand;0;0;;"";"";18;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/18
965;2019-01-23 22:22:50 +0100;"Tout ce qui est mieux connu/maîtrisé localement doit être traité localement.
Exemple:  la gestion du quotidien de la sécurité avec un renforcement de la présence police/gendarmerie dans les zones de non droit.";2433;Robert Legrand;0;0;;"";"";20;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/20
967;2019-01-23 22:39:54 +0100;"Oui aux Référendums 
. d’Initiative Populaire sur demande d’environ 5% du corps électoral, sur des points  d’intérêt National, non susceptibles d’être en contradiction avec la Constitution ou les points du programme électoral du président élu depuis moins de 30 mois 
 . sur demande de 60% des parlementaires 
. à l’initiative du gouvernement.
";2433;Robert Legrand;0;0;;"";"";37;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
968;2019-01-23 22:50:59 +0100;"Oui, au-delà du droit d’asile,  aux quotas d’immigration, fonction des besoins de l’économie comme en Australie ou au Canada.
Exiger pour tout immigrant, la pratique de la langue française, l’acceptation formelle des principes de laïcité et de la suprématie de la loi sur tout dogme religieux. La naturalisation doit être demandée : abolir le droit du sol pour les enfants de parents non français. 
Limiter le regroupement familial. Pour les jeunes demandant leur naturalisation, ne l’octroyer qu’après un service civique positif.
Refuser le financement des lieux de culte par des étrangers ; aider la création de ces lieux financièrement par des prêts remboursables.
Tout individu refusant l’application des  lois de la République doit être exclu de la communauté nationale (refus de Naturalisation, expulsion).
Favoriser le développement des pays d’immigration du continent africain par de l’assistance économique, une préférence pour leurs exportations par rapport à leurs concurrents asiatiques.
";2433;Robert Legrand;0;0;;"";"";38;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/38
969;2019-01-23 22:59:12 +0100;"Instituer une dose de proportionnelle d'environ 20% dans les votes législatifs, en assurant cependant l’émergence d’une majorité.
Pour les lois d'importance majeure, exiger une majorité des 2/3.
Diminuer le nombre de parlementaires, conserver le non cumul des mandats.
";2433;Robert Legrand;0;0;;"";"";32;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/32
970;2019-01-23 23:08:08 +0100;"Les solutions pour améliorer les rendements énergétiques et diminuer les consommations d’énergie doivent être d’autant plus aidées financièrement qu’elles créent de l’activité économique non dé-localisable.
Pour les déplacements favoriser les transports en commun, le co-voiturage, les parking relais, et  louer des véhicules économes en énergie pour effectuer la part du trajet domicile/travail qui ne peut être qu’individuelle pour ceux dont les revenus ne permettent pas l’acquisition d’un véhicule.
Imposer la livraison derniers km en véhicule non polluant.
Développer le moteur à hydrogène.
Développer le stockage des énergies propres.
Créer quelques centrales nucléaires, stocker leur énergie en excédent des périodes creuses pour répondre aux besoins en période de pointe
N’admettre sur nos marchés que des produits répondant aux exigences environnementales nationales, en veillant à ce que ces exigences ne puissent être un protectionnisme déguisé.";2433;Robert Legrand;0;0;;"";"";27;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/27
971;2019-01-23 23:10:57 +0100;Lutter contre l’optimisation fiscale et taxer les sociétés style GAFA.;2433;Robert Legrand;0;0;;"";"";13;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/13
974;2019-01-24 10:22:53 +0100;"Cette question a des allures de plaisanterie provocatrice.  Une réponse dans le même registre humoristique me semble être la plus adaptée. Question :  ""Faut-il supprimer certains services publics qui seraient dépassés ou trop chers par rapport à leur utilité ? ""   Réponse :  "".... Assurément  celui qui a formulé cette question.""";2458;patlille;0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
975;2019-01-24 11:01:25 +0100;"Question à la fois trop technique et trop générale, dont la réponse présuppose 1. que l'on sache de quoi on parle précisément quand on parle de transition écologique 2. que cette chose qu'on ne définit pas précisément devrait être financée par des impôts ou taxes.

Je n'ai donc aucune compétence pour y répondre d'une manière générale. Par contre, en tant qu'habitant de la MEL, je me soucie, par exemple, des problèmes d'engorgement du trafic urbain, des taux inacceptables de pollution qu'il engendre, des millions d'heures perdues  en déplacement à vitesse d'escargot dans des véhicules inutilement sophistiqués, etc.  La « transition écologique » ne doit pas être une abstraction hors-sol, c'est un questionnement concret à porter ici et maintenant dans un territoire donné et sur des sujets précis, pour y apporter ici et maintenant des réponses concrètes et efficaces en termes de « bien-vivre » et de soutenabilité sur le long terme. On s'y met quand ?";2458;patlille;0;0;;"";"";24;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
976;2019-01-24 12:02:03 +0100;15% de proportionnelle et révision de la carte électorale;2403;Martine Moreau;0;0;;"";"";32;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/32
978;2019-01-24 17:37:48 +0100;Les collectivités locales (mairies, communautés de communes, département,...) devraient toutes montrer l'exemple en proposant à ses salariés des plateformes de covoiturages, la mise à disposition de véhicules non polluants (voitures électriques, vélos,...), la dématérialisation (signature numérique!), mettre en place des horaires flexibles en fonction du moyen de transport utilisé (train) ou le télétravail. Ainsi, ces dispositions montrent une bonne image du service public.;2462;Descamps;0;0;;"";"";26;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/26
979;2019-01-24 19:13:18 +0100;Il faudrait que ce groupe de citoyens tirés au sort ait le même pouvoir et la même légitimité. De sorte que les lois soient adoptés à la majorité des trois chambres : l'assemblée nationale, le sénat et l'assemblée citoyenne.;2220;Delhaye;1;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
980;2019-01-24 19:57:35 +0100;Je ne suis pas d'accord avec le vote blanc: l'offre politique, dans un Etat démocratique comme la France, est suffisamment bien construite, diversifiée, pour que le citoyen s'y retrouve . Prendre position dans le débat démocratique fait partie du devoir du citoyen. ;2391;Montesquieu;0;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
982;2019-01-24 20:14:46 +0100;Tout dépend de quelle décision publique! De même qu'en matière de Justice, on éclaire les jurys populaires en les encadrant de Magistrats aguerris, de même, les questions politiques supposent d'apprécier des enjeux complexes. Pourquoi pas un tirage au sort (comme au temps de la République vénitienne) mais il faut ensuite initier les citoyens aux  problématiques complexes des affaires internationales.    ;2391;Montesquieu;0;0;;"";"";36;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/36
983;2019-01-24 20:16:18 +0100;il faut changer de système mais pour moi  il faut changer ou supprimer pôle emploi car si pôle emploi fait son travail il y aurais des resultant arrêtons de taper sur les chômeurs l état fait pas son travail;2237;Cliquennois ;0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
984;2019-01-24 21:27:18 +0100;Favoriser le vélo en ville par un vrai plan de déploiement des pistes cyclables. Actuellement tout est fait pour les voitures.;2467;Fabien VINCENT;0;0;;"";"";27;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/27
985;2019-01-24 22:44:59 +0100;Séparation de l'état et des religions . Mettre un terme aux menus religieux dans les écoles . En continuant de la sorte l'état crée une discrimination religieuse envers les personnes de confessions bouddhiste, indoues et juives . D'ailleurs je ne comprend pas que les représentants religieux de ces confessions bouddhiste, indoues et juives n'ont pas encore intenté une action en justice contre l'état français à ce sujet.;2454;pg;0;0;;"";"";40;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/40
986;2019-01-24 22:53:09 +0100;Certains services publiques sont à regrouper ou fusionner entre eux . Certains coutent une fortune et ne produisent rien ... On pourrait par exemple regrouper les services numériques de luttes contre la fraude, le piratage en ligne et les cybermenaces. CNIL, ANSSI, HADOPI ... dont cette dernière vient de sortir un rapport prouvant son incapacité chronique à exercer ... Le cout de fonctionnement ne cesse de grimper depuis 10 ans ! Plus de 10 millions d'euros par ans !. Autre exemple avec les nombreux services en lignes sur la retraite. Il existe 3 sites internet ... Payés à grand frais par le contribuable et les cotisations retraites. Entre info-retraite.fr, agirc-arrco.fr et lassuranceretraite.fr il serait somme toute logique d'avoir un comptoir unique ... ;2454;pg;0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
987;2019-01-24 22:59:38 +0100;Autre exemple d'aberration et de système a bout de souffle. Dans le cadre de la loi travail de 2016 , l'employeur peut être amené a fournir les fiches de paies, contrat & certificat de travail via un coffre fort numérique. Ce gâteau est partagé entre 31 opérateurs, dont seul 18 sont pour l'heure reconnus par le compte activité. 13 autres doivent arriver d'ici 2020. Les personnes effectuant de nombreux CDD/ Intérim se retrouve a devoir gérer des formats papier , plusieurs plateformes d'archivage en ligne . Il n'y aucune simplification administrative. Pire encore des sociétés comme PeopleDoc travaillent avec des entreprises américaines et envoie des données plus que sensible hors de France. Ce monopole doit revenir de droit à la Poste via Digiposte, sur le modèle belge de guichet unique qu'est Doccle.be.;2454;pg;0;0;;"";"";16;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/16
988;2019-01-24 23:02:33 +0100;L’arrondissement de Lille comporte 6 intercommunalités. La MEL représente 1,1 millions d’habitants, les 5 autres environs 100 000 habitants. Cela représente des couts de fonctionnement de 6 collectivités tournées vers Lille alors qu’une seul interco peut suffire. La encore les regroupements sont à effectuer.;2454;pg;0;0;;"";"";19;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/19
1014;2019-01-26 18:42:34 +0100;On parle beaucoup de la réfection du salon de l'Elysée mais on oublie de dire que 500 000 euros c'est grosso modo le prix d'un rond point. Combien d'aménagement inutiles et couteux dont on aurait pu faire l'économie.;2299;VERLEY;1;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
1006;2019-01-26 06:46:46 +0100;"Exactement
Rien à rajouter";2481;Avermant;0;1;;"";"";504;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
1007;2019-01-26 06:55:26 +0100;"Absolument! 
Sans aucun doute,  chacune des voix des Français est à prendre en compte.  Un vote blanc n'est pas un vote nul,  c'est un vote qui n'est pas en accord avec les propositions qui lui sont faites ";2481;Avermant;0;1;;"";"";495;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
1008;2019-01-26 06:55:48 +0100;Tout à fait;2481;Avermant;0;1;;"";"";507;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
1009;2019-01-26 07:01:37 +0100;Tout à fait d'accord;2481;Avermant;0;1;;"";"";503;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
1010;2019-01-26 07:07:20 +0100;"Il faut surtout donner les moyens aux collectivités de faire vivre leur commune. 
Gérer au plus près des citoyens pour apporter une réponse plus rapide ";2481;Avermant;0;0;;"";"";20;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/20
1013;2019-01-26 18:38:19 +0100;"Tout à fait d'accord. La dette française coute chaque année plus de 50 milliards d'euros à l'état, une somme qui permettrait des régler bien des problèmes. Je suis surpris et choqué que les gilets jaunes qui réclament des faire ""payer les riches"", envisagent d'accroitre une dette qui enrichit les détenteurs de capitaux. Rappelons qu'en Grèce les créanciers ont obtenu une réduction de 40% du montant des retraites. Les manifestations à Athènes, souvent avec violence, et l'élection d'un gouvernement extrémiste n'a rien changé. Les marchés n'ont rien à faire des voitures qui brulent et des tags sur les vitrines des banques.";2299;VERLEY;0;1;;"";"";648;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
1030;2019-01-27 07:50:47 +0100;pour, si aucun des candidats n'obtient la majorité par rapport aux votes blancs, l'élection doit être refaite avec d'autres candidats;2484;BAYARD;1;0;;"";"";30;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/30
1031;2019-01-27 07:56:13 +0100;"oui il faut rendre le vote obligatoire, il n'est pas normal qu'une élection puise aboutir avec une abstention de presque 50%
pourquoi pas une amende";2484;BAYARD;1;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
1032;2019-01-27 08:39:21 +0100;"il est anormal et incompréhensible que nos anciens présidents bénéficient d'avantages considérables, idem pour les hauts fonctionnaires. Ou est l' Egalité. Il faudrait revoir le salaire de nos gouvernants, des employés de l'assemblée nationale, du sénat.Toute prime, toute rémunération doit être imposable comme pour n'importe quel citoyen
Arrêt des régimes spéciaux, un régime de retraite unique pour tous";2484;BAYARD;1;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
1034;2019-01-27 15:31:56 +0100;"Depuis toujours les gouvernements nous incitent a faire des économies. Chercher l'erreur
Le 1er novembre 2018 augmentation des crédits accordé mensuellement aux sénateurs pour la rémunération de leurs collaborateurs
Soit 763,29€ X 348 =265 837,20€ X 12= 3 190 046,40 par an
Je pense qu'il y a d'autres priorités que celle la
";2484;BAYARD;0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
1035;2019-01-27 16:16:01 +0100;"En décembre 2017, le gouvernement fait adopter par les députés l'augmentation de 40% des maires de grande ville
(100 000 ha )des présidents de département, de région, de communautés des communes. Soit disant pour le non cumul des mandats 
En 2018 la hausse de 20,5%des cabinets ministériels
La politique un bizness en or. Et pour le peuple ? il ne faut pas s'étonner de la détérioration de la confiance dans les institutions et dans nos hommes politiques";2484;BAYARD;0;0;;"";"";15;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/15
1036;2019-01-27 17:59:17 +0100;"Mettre la priorité sur les productions biologiques pour les subventions nationales et européennes et mieux aider les agriculteurs et producteurs se tournant vers l'économie durable et biologique, c'est indispensable.
Faire la guerre aux lobbies industriels.
Pour favoriser les circuits courts, taxer les transports routiers anti écologiques (et ne pas céder aux pressions des routiers!)";2496;Françoise;0;0;;"";"";29;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/29
1037;2019-01-27 18:06:12 +0100;"Il ne faut pas rendre le vote obligatoire. Voter uniquement pour ne pas avoir d'amende c'est montrer que l'on n'est pas intéressé par le vote, c'est que l'on n'est pas citoyen. On risque ainsi de comptabiliser du ""n'importe quoi"", des avis non réfléchis et non informés.";2496;Françoise;0;0;;"";"";31;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/31
1038;2019-01-27 18:15:52 +0100;En règle générale un état ne peut pas être géré par référendum. Il doit être exceptionnel. La démocratie représentative me semble préférable, à condition de limiter le nombre de mandats et leur durée et que les votes des élus soient publiés clairement.;2496;Françoise;-1;0;;"";"";37;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/37
1039;2019-01-27 18:25:08 +0100;"Présumer qu'il faut baisser les impôts laisse entendre qu'il faut baisser la dépense publique. Cette question prise isolément est pour moi assez dépourvue de sens. Chacun risque de trouver qu'il faut baisser ses propres impôts mais trouvera que les services publics sont insuffisants. Nous sommes un pays où les écarts de salaires sont certes trop importants mais bien réduits après distribution des aides publiques. 
Par ailleurs, je suis d'accord avec la politique du gouvernement concernant l'ISF";2496;Françoise;0;0;;"";"";14;Decidim::Debates::Debate;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
1040;2019-01-27 18:27:56 +0100;entièrement d'accord;2496;Françoise;0;1;;"";"";975;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/24
1041;2019-01-27 19:05:32 +0100;Personnellement je serai favorable à l'impôt négatif, formule qui revient à faire en sorte qu'en dessous d'un certain revenu, non seulement on ne paye plus mais on reçoit de l'argent. Bien sur une telle formule implique une refonte quasi totale des aides sociales remplacées par le dit impôt. Peut être un peu trop complexe a faire accepter dans le contexte actuel...;2299;VERLEY;0;1;;"";"";919;Decidim::Comments::Comment;http://participation.lillemetropole.fr/processes/granddebatmel/f/112/debates/14
